internal_drug_id,entity_status,name_candidate,name_source,name_resolution_status,rxnorm_match_status,rxnorm_match_method,rxcui,rxnorm_name,rxnorm_synonym,rxnorm_tty,rxnorm_language,match_score,enrichment_confidence,api_status,error_message
DRUG_000845,CONFIRMED_INTEGRATED_ENTITY,fludarabine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,24698,fludarabine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000846,CONFIRMED_INTEGRATED_ENTITY,perhexiline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8050,perhexiline,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000847,CONFIRMED_INTEGRATED_ENTITY,diphenhydramine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3498,diphenhydramine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000848,CONFIRMED_INTEGRATED_ENTITY,atorvastatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,83367,atorvastatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000849,CONFIRMED_INTEGRATED_ENTITY,Etidronic Acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1356715,etidronic acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000850,CONFIRMED_INTEGRATED_ENTITY,deslanoside,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3248,deslanoside,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000851,CONFIRMED_INTEGRATED_ENTITY,vigabatrin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,14851,vigabatrin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000852,CONFIRMED_INTEGRATED_ENTITY,diphenoxylate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3500,diphenoxylate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000853,CONFIRMED_INTEGRATED_ENTITY,streptomycin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10109,streptomycin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000854,CONFIRMED_INTEGRATED_ENTITY,orlistat,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,37925,orlistat,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000855,CONFIRMED_INTEGRATED_ENTITY,emedastine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28144,emedastine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000856,CONFIRMED_INTEGRATED_ENTITY,pilocarpine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8328,pilocarpine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000857,CONFIRMED_INTEGRATED_ENTITY,benzocaine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1399,benzocaine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000858,CONFIRMED_INTEGRATED_ENTITY,primaquine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8687,primaquine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000859,CONFIRMED_INTEGRATED_ENTITY,iloprost,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,40138,iloprost,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000860,CONFIRMED_INTEGRATED_ENTITY,deserpidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,62174,deserpidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000861,CONFIRMED_INTEGRATED_ENTITY,Pentolinium,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_000862,CONFIRMED_INTEGRATED_ENTITY,butenafine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,47461,butenafine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000863,CONFIRMED_INTEGRATED_ENTITY,ouabain,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7762,ouabain,g-strophanthin,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000864,CONFIRMED_INTEGRATED_ENTITY,dimethyl sulfoxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3455,dimethyl sulfoxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000865,CONFIRMED_INTEGRATED_ENTITY,hesperetin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1314255,hesperetin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000866,CONFIRMED_INTEGRATED_ENTITY,fluvastatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,41127,fluvastatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000867,CONFIRMED_INTEGRATED_ENTITY,oxamniquine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7778,oxamniquine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000868,CONFIRMED_INTEGRATED_ENTITY,leflunomide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,27169,leflunomide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000869,CONFIRMED_INTEGRATED_ENTITY,rosuvastatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,301542,rosuvastatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000870,CONFIRMED_INTEGRATED_ENTITY,flucytosine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4451,flucytosine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000871,CONFIRMED_INTEGRATED_ENTITY,pimozide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8331,pimozide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000872,CONFIRMED_INTEGRATED_ENTITY,capecitabine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,194000,capecitabine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000873,CONFIRMED_INTEGRATED_ENTITY,arbutamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,61609,arbutamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000874,CONFIRMED_INTEGRATED_ENTITY,quinacrine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,9061,quinacrine,mepacrine,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000875,CONFIRMED_INTEGRATED_ENTITY,sertraline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,36437,sertraline,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000876,CONFIRMED_INTEGRATED_ENTITY,sibutramine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,36514,sibutramine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000877,CONFIRMED_INTEGRATED_ENTITY,levocabastine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28627,levocabastine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000878,CONFIRMED_INTEGRATED_ENTITY,methyprylon,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6910,methyprylon,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000879,CONFIRMED_INTEGRATED_ENTITY,trilostane,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38668,trilostane,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000880,CONFIRMED_INTEGRATED_ENTITY,miconazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6932,miconazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000881,CONFIRMED_INTEGRATED_ENTITY,colistimethate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2708,colistimethate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000882,CONFIRMED_INTEGRATED_ENTITY,cefuroxime,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2194,cefuroxime,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000883,CONFIRMED_INTEGRATED_ENTITY,papaverine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7895,papaverine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000884,CONFIRMED_INTEGRATED_ENTITY,(+-)-Chlorpheniramine,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,221074,chlorpheniramine polistirex,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000885,CONFIRMED_INTEGRATED_ENTITY,nifedipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7417,nifedipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000886,CONFIRMED_INTEGRATED_ENTITY,trimethaphan,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10828,trimethaphan,trimetaphan,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000887,CONFIRMED_INTEGRATED_ENTITY,atovaquone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,60212,atovaquone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000888,CONFIRMED_INTEGRATED_ENTITY,amiodarone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,703,amiodarone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000889,CONFIRMED_INTEGRATED_ENTITY,diazoxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3327,diazoxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000890,CONFIRMED_INTEGRATED_ENTITY,gliclazide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4816,gliclazide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000891,CONFIRMED_INTEGRATED_ENTITY,phenacemide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,33253,phenacemide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000892,CONFIRMED_INTEGRATED_ENTITY,ambenonium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,623,ambenonium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000893,CONFIRMED_INTEGRATED_ENTITY,tolbutamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10635,tolbutamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000894,CONFIRMED_INTEGRATED_ENTITY,dutasteride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,228790,dutasteride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000895,CONFIRMED_INTEGRATED_ENTITY,econazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3743,econazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000896,CONFIRMED_INTEGRATED_ENTITY,bicalutamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,83008,bicalutamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000897,CONFIRMED_INTEGRATED_ENTITY,rabeprazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,114979,rabeprazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000898,CONFIRMED_INTEGRATED_ENTITY,prednicarbate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,34369,prednicarbate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000899,CONFIRMED_INTEGRATED_ENTITY,proguanil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2382,proguanil,chloroguanide,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000900,CONFIRMED_INTEGRATED_ENTITY,pioglitazone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,33738,pioglitazone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000901,CONFIRMED_INTEGRATED_ENTITY,Tiludronic Acid,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,11476,tiludronic acid,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000902,CONFIRMED_INTEGRATED_ENTITY,doxacurium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,23651,doxacurium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000903,CONFIRMED_INTEGRATED_ENTITY,carvedilol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,20352,carvedilol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000904,AMBIGUOUS_MAPPING_COMPONENT,Levofloxacin,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1546009,levofloxacin anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000905,AMBIGUOUS_MAPPING_COMPONENT,ofloxacin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7623,ofloxacin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000906,AMBIGUOUS_MAPPING_COMPONENT,Ofloxacin,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_name_lookup,7623,ofloxacin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000907,CONFIRMED_INTEGRATED_ENTITY,sulfinpyrazone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10205,sulfinpyrazone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000908,CONFIRMED_INTEGRATED_ENTITY,cephapirin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2238,cephapirin,cefapirin,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000909,CONFIRMED_INTEGRATED_ENTITY,7-((2-Amino-2-(4-hydroxyphenyl)acetyl)amino)-3-methyl-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1545975,cefadroxil anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000910,CONFIRMED_INTEGRATED_ENTITY,micafungin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,325887,micafungin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000911,CONFIRMED_INTEGRATED_ENTITY,doxepin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3638,doxepin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000912,CONFIRMED_INTEGRATED_ENTITY,Amifostine,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,AMBIGUOUS_CLINICAL_MAPPING,conflict_resolution,,,,,,0.0,AMBIGUOUS_CLINICAL_MAPPING,success,"Conflict: mapped to multiple different RxCUIs: ['1545987', '4126']"
DRUG_000913,CONFIRMED_INTEGRATED_ENTITY,dichlorphenamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3353,dichlorphenamide,diclofenamide,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000914,CONFIRMED_INTEGRATED_ENTITY,cloxacillin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2625,cloxacillin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000915,CONFIRMED_INTEGRATED_ENTITY,nefazodone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,31565,nefazodone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000916,CONFIRMED_INTEGRATED_ENTITY,7-[[2-Amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-prop-1-enyl-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1546020,cefprozil anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000917,CONFIRMED_INTEGRATED_ENTITY,desipramine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3247,desipramine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000918,CONFIRMED_INTEGRATED_ENTITY,sertaconazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,36435,sertaconazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000919,CONFIRMED_INTEGRATED_ENTITY,thiamylal,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10464,thiamylal,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000920,CONFIRMED_INTEGRATED_ENTITY,gemifloxacin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,138099,gemifloxacin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000921,CONFIRMED_INTEGRATED_ENTITY,bupropion,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42347,bupropion,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000922,CONFIRMED_INTEGRATED_ENTITY,trimetrexate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42333,trimetrexate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000923,CONFIRMED_INTEGRATED_ENTITY,bretylium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19685,bretylium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000924,CONFIRMED_INTEGRATED_ENTITY,halothane,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5095,halothane,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000925,CONFIRMED_INTEGRATED_ENTITY,dinoprost tromethamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,23321,dinoprost tromethamine,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000926,CONFIRMED_INTEGRATED_ENTITY,chloroprocaine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,20859,chloroprocaine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000927,CONFIRMED_INTEGRATED_ENTITY,terazosin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,37798,terazosin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000928,CONFIRMED_INTEGRATED_ENTITY,Calol,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1667640,calcium chloride anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000929,CONFIRMED_INTEGRATED_ENTITY,cilostazol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,21107,cilostazol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000930,CONFIRMED_INTEGRATED_ENTITY,itraconazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28031,itraconazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000931,CONFIRMED_INTEGRATED_ENTITY,procarbazine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8702,procarbazine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000932,CONFIRMED_INTEGRATED_ENTITY,arsenic trioxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,18330,arsenic trioxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000933,CONFIRMED_INTEGRATED_ENTITY,guanethidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5036,guanethidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000934,CONFIRMED_INTEGRATED_ENTITY,moclobemide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,30121,moclobemide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000935,CONFIRMED_INTEGRATED_ENTITY,"4,6-Diamino-3-[(6-amino-6-deoxyhexopyranosyl)oxy]-2-hydroxycyclohexyl 3-amino-3-deoxyhexopyranoside",pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1727573,kanamycin A,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000936,CONFIRMED_INTEGRATED_ENTITY,orphenadrine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7715,orphenadrine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000937,CONFIRMED_INTEGRATED_ENTITY,phenobarbital,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8134,phenobarbital,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000938,CONFIRMED_INTEGRATED_ENTITY,cyclizine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2977,cyclizine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000939,CONFIRMED_INTEGRATED_ENTITY,idarubicin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5650,idarubicin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000940,CONFIRMED_INTEGRATED_ENTITY,chlormezanone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2373,chlormezanone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000941,CONFIRMED_INTEGRATED_ENTITY,podofilox,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8463,podofilox,podophyllotoxin,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000942,CONFIRMED_INTEGRATED_ENTITY,rescinnamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,9259,rescinnamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000943,CONFIRMED_INTEGRATED_ENTITY,ifosfamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5657,ifosfamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000944,CONFIRMED_INTEGRATED_ENTITY,propafenone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8754,propafenone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000945,CONFIRMED_INTEGRATED_ENTITY,naloxone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7242,naloxone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000946,CONFIRMED_INTEGRATED_ENTITY,domperidone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3626,domperidone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000947,CONFIRMED_INTEGRATED_ENTITY,fluoxymesterone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4494,fluoxymesterone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000948,CONFIRMED_INTEGRATED_ENTITY,pergolide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8047,pergolide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000949,CONFIRMED_INTEGRATED_ENTITY,ciclopirox,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,21090,ciclopirox,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000950,CONFIRMED_INTEGRATED_ENTITY,desflurane,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,27340,desflurane,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000951,CONFIRMED_INTEGRATED_ENTITY,clindamycin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2582,clindamycin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000952,CONFIRMED_INTEGRATED_ENTITY,dexfenfluramine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3268,dexfenfluramine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000953,CONFIRMED_INTEGRATED_ENTITY,oxymorphone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7814,oxymorphone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000954,CONFIRMED_INTEGRATED_ENTITY,acebutolol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,149,acebutolol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000955,CONFIRMED_INTEGRATED_ENTITY,brinzolamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,194881,brinzolamide,,IN,ENG,100.0,HIGH_EXACT,success,
